cve_id,description,source,is_cellular_related,detailed_description,predicted_user_symptoms
CVE-2021-0622,"catel 1 (2021)OverviewRelease Date (est.)Oct 2021ChipsetMT6739VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-0619MEDIUMN/AN/AN/ANov 2021N/ACVE-2021-0620MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0621MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0622MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0623MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0624MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0672HIGHN/AOSN/ANov 2021Nov 2021CVE-2021-0674MEDIUMN/AN/AN/ADec 2021N/ACVE-2021-0675HIGHN/AN/AN/ADec 2021Dec 2021CVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022265 of 307 row(s) shown.Rows per pagePage 1 of 27Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this proces",https://www.chipsets.org/devices/11,True,"In asf extractor, there is a possible out of bounds read due to a heap buffer overflow. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05489178; Issue ID: ALPS05561388.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users notice occasional glitches or artifacts when playing certain media files, particularly those in ASF format.
- Minor delays in media playback start times, especially when streaming content from local storage.

#### **Moderate:**
- Media applications crash unexpectedly when attempting to open or play certain"
CVE-2021-0623,".)Oct 2021ChipsetMT6739VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-0619MEDIUMN/AN/AN/ANov 2021N/ACVE-2021-0620MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0621MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0622MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0623MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0624MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0672HIGHN/AOSN/ANov 2021Nov 2021CVE-2021-0674MEDIUMN/AN/AN/ADec 2021N/ACVE-2021-0675HIGHN/AN/AN/ADec 2021Dec 2021CVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022265 of 307 row(s) shown.Rows per pagePage 1 of 27Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable informa",https://www.chipsets.org/devices/11,True,"In asf extractor, there is a possible out of bounds read due to an integer overflow. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05489178; Issue ID: ALPS05585817.","### **Predicted User-Experienced Symptoms for CVE-2021-0623:**

#### **Mild:**
- Users may notice occasional glitches or artifacts when playing certain media files, particularly those in ASF format.
- Slight delays in media playback initiation, especially when accessing videos from local storage.

#### **Moderate:**
- Some media"
CVE-2021-0624,"ide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-0619MEDIUMN/AN/AN/ANov 2021N/ACVE-2021-0620MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0621MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0622MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0623MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0624MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0672HIGHN/AOSN/ANov 2021Nov 2021CVE-2021-0674MEDIUMN/AN/AN/ADec 2021N/ACVE-2021-0675HIGHN/AN/AN/ADec 2021Dec 2021CVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022265 of 307 row(s) shown.Rows per pagePage 1 of 27Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a p",https://www.chipsets.org/devices/11,True,"In flv extractor, there is a possible out of bounds read due to a heap buffer overflow. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05594988; Issue ID: ALPS05594988.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice occasional glitches or artifacts when playing certain video files, especially those in FLV format.
- Slight delays in video playback initiation or buffering issues when streaming content.

#### **Moderate:**
- Video applications may crash unexpectedly when attempting to play or process FL"
CVE-2021-0672,"ponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-0619MEDIUMN/AN/AN/ANov 2021N/ACVE-2021-0620MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0621MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0622MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0623MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0624MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0672HIGHN/AOSN/ANov 2021Nov 2021CVE-2021-0674MEDIUMN/AN/AN/ADec 2021N/ACVE-2021-0675HIGHN/AN/AN/ADec 2021Dec 2021CVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022265 of 307 row(s) shown.Rows per pagePage 1 of 27Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or dev",https://www.chipsets.org/devices/11,True,"In Browser app, there is a possible information disclosure due to a missing permission check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-199678035","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice unexpected browser history entries that they did not initiate.
- Minor increases in data usage as background processes might access web content without user knowledge.

#### **Moderate:**
- Users could experience unauthorized access to their browsing data, leading to targeted ads or personalized"
CVE-2021-0674,"facturerPublished by AOSPCVE-2021-0619MEDIUMN/AN/AN/ANov 2021N/ACVE-2021-0620MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0621MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0622MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0623MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0624MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0672HIGHN/AOSN/ANov 2021Nov 2021CVE-2021-0674MEDIUMN/AN/AN/ADec 2021N/ACVE-2021-0675HIGHN/AN/AN/ADec 2021Dec 2021CVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022265 of 307 row(s) shown.Rows per pagePage 1 of 27Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in",https://www.chipsets.org/devices/11,True,"In alac decoder, there is a possible out of bounds read due to an incorrect bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS06064258; Issue ID: ALPS06064237.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice occasional glitches or artifacts when playing audio files, particularly those encoded in ALAC format.
- Slight delays in audio playback initiation when streaming music or podcasts.

#### **Moderate:**
- Audio playback may intermittently stop or skip, especially during high-quality"
CVE-2021-0675,"EDIUMN/AN/AN/ANov 2021N/ACVE-2021-0620MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0621MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0622MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0623MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0624MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0672HIGHN/AOSN/ANov 2021Nov 2021CVE-2021-0674MEDIUMN/AN/AN/ADec 2021N/ACVE-2021-0675HIGHN/AN/AN/ADec 2021Dec 2021CVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022265 of 307 row(s) shown.Rows per pagePage 1 of 27Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inaccepta",https://www.chipsets.org/devices/11,True,"In alac decoder, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS06064258; Issue ID: ALPS06064258.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice occasional glitches or stuttering in audio playback, particularly when streaming music or using audio-intensive applications.
- Slight delays in audio response when interacting with voice-activated features or virtual assistants.

#### **Moderate:**
- Audio applications may crash unexpectedly, requiring"
CVE-2021-22495,"rabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPPatchedPatch DateCVE-2016-11028TRUSTNoUnpatchedCVE-2019-20558OSNoUnpatchedCVE-2019-20572NoUnpatchedCVE-2019-20596TRUSTNoUnpatchedCVE-2020-10835CELLULARFIRMWARENoUnpatchedCVE-2020-25054CELLULARFIRMWARENoUnpatchedCVE-2021-22495GPUOSNoUnpatchedCVE-2022-23425CELLULARFIRMWARENoUnpatchedCVE-2022-23428NoUnpatchedCVE-2022-23431TRUSTNoUnpatched22 of 156 row(s) shown.Rows per pagePage 1 of 3Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases wher",https://www.chipsets.org/devices/898,True,"An issue was discovered on Samsung mobile devices with O(8.x), P(9.0), Q(10.0), and R(11.0) (Exynos chipsets) software. The Mali GPU driver allows out-of-bounds access and a device reset. The Samsung ID is SVE-2020-19174 (January 2021).","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice occasional graphical glitches or artifacts when using graphically intensive applications or games.
- Slight delays or stuttering in animations and transitions within the device's user interface.

#### **Moderate:**
- Applications that rely heavily on graphics processing, such as games or"
CVE-2021-25477,"UMGPUN/AN/ANov 2021N/ACVE-2021-0621MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0622MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0623MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0624MEDIUMGPUN/AN/ANov 2021N/ACVE-2021-0672HIGHN/AOSN/ANov 2021Nov 2021CVE-2021-0674MEDIUMN/AN/AN/ADec 2021N/ACVE-2021-0675HIGHN/AN/AN/ADec 2021Dec 2021CVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022265 of 307 row(s) shown.Rows per pagePage 1 of 27Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacceptable, for instance to assess risks if you ar",https://www.chipsets.org/devices/11,True,An improper error handling in Mediatek RRC Protocol stack prior to SMR Oct-2021 Release 1 allows modem crash and remote denial of service.,"### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users notice occasional slow data speeds when attempting to browse the internet or use data-intensive applications.
- Minor delays in receiving SMS messages, especially during peak network usage times.

#### **Moderate:**
- Users experience intermittent call drops, particularly during long conversations or when switching"
CVE-2021-31889,| Chipsets.orgChipsets.orgDevices Chipsets Vulnerabilities DeviceCubot Note 30OverviewRelease Date (est.)Jan 2022ChipsetMT6765VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2021-31889HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2021-40148HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2022-20012MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20015MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20017MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20018MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20019MEDIUMN/AN/AN/AJan 2022N/ACVE-2022-20023MEDIUMBLUETOOTHN/AN/AJan 2022N/ACVE-2022-20024HIGHN/AN/AN/AFeb 2022Feb 2022356 of 417 row(s) shown.Rows per pagePage 1 of 36Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtaine,https://www.chipsets.org/devices/326,True,"A vulnerability has been identified in Capital Embedded AR Classic 431-422 (All versions), Capital Embedded AR Classic R20-11 (All versions < V2303), PLUSCONTROL 1st Gen (All versions), SIMOTICS CONNECT 400 (All versions < V0.5.0.0). Malformed TCP packets with a corrupted SACK option leads to Information Leaks and Denial-of-Service conditions. (FSMD-2021-0015)","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice occasional slowdowns in internet speed when using mobile data, particularly during activities that involve downloading or streaming.
- Some users might experience minor delays in loading web pages or apps that require network connectivity.

#### **Moderate:**
- Intermittent connectivity issues"
CVE-2021-40148,"ities DeviceCubot Note 30OverviewRelease Date (est.)Jan 2022ChipsetMT6765VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2021-31889HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2021-40148HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2022-20012MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20015MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20017MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20018MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20019MEDIUMN/AN/AN/AJan 2022N/ACVE-2022-20023MEDIUMBLUETOOTHN/AN/AJan 2022N/ACVE-2022-20024HIGHN/AN/AN/AFeb 2022Feb 2022356 of 417 row(s) shown.Rows per pagePage 1 of 36Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistenc",https://www.chipsets.org/devices/326,True,"In Modem EMM, there is a possible information disclosure due to a missing data encryption. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: MOLY00716585; Issue ID: ALPS05886933.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice slightly slower data speeds due to increased background activity as attackers potentially access unencrypted data.
- Occasional minor delays in receiving notifications or messages as the modem handles unauthorized data requests.

#### **Moderate:**
- Users might experience intermittent connectivity issues, such"
CVE-2022-20012,"an 2022ChipsetMT6765VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2021-31889HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2021-40148HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2022-20012MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20015MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20017MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20018MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20019MEDIUMN/AN/AN/AJan 2022N/ACVE-2022-20023MEDIUMBLUETOOTHN/AN/AJan 2022N/ACVE-2022-20024HIGHN/AN/AN/AFeb 2022Feb 2022356 of 417 row(s) shown.Rows per pagePage 1 of 36Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this ",https://www.chipsets.org/devices/326,True,"In mdp driver, there is a possible memory corruption due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05836478; Issue ID: ALPS05836478.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice a slight delay in screen responsiveness when switching between apps or tasks.
- Occasional minor glitches in UI animations, such as stuttering or lag, especially when using graphics-intensive applications.

#### **Moderate:**
- Users report intermittent freezing of the device"
CVE-2022-20015," legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2021-31889HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2021-40148HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2022-20012MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20015MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20017MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20018MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20019MEDIUMN/AN/AN/AJan 2022N/ACVE-2022-20023MEDIUMBLUETOOTHN/AN/AJan 2022N/ACVE-2022-20024HIGHN/AN/AN/AFeb 2022Feb 2022356 of 417 row(s) shown.Rows per pagePage 1 of 36Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable i",https://www.chipsets.org/devices/326,True,"In kd_camera_hw driver, there is a possible information disclosure due to uninitialized data. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05862966; Issue ID: ALPS05862966.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice unexpected battery drain due to the camera hardware driver processing uninitialized data.
- Occasional lag or stutter when using camera-related apps, as the system may be handling unnecessary data processing.

#### **Moderate:**
- Camera apps might crash intermittently"
CVE-2022-20017,"entAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2021-31889HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2021-40148HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2022-20012MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20015MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20017MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20018MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20019MEDIUMN/AN/AN/AJan 2022N/ACVE-2022-20023MEDIUMBLUETOOTHN/AN/AJan 2022N/ACVE-2022-20024HIGHN/AN/AN/AFeb 2022Feb 2022356 of 417 row(s) shown.Rows per pagePage 1 of 36Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information ",https://www.chipsets.org/devices/326,True,"In ion driver, there is a possible information disclosure due to an incorrect bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05862991; Issue ID: ALPS05862991.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice minor slowdowns in app performance, particularly those that handle sensitive data or require frequent data access.
- Occasional lag or delay when accessing certain features or settings on the device.

#### **Moderate:**
- Some applications may crash unexpectedly, especially those"
CVE-2022-20018,"ed by AOSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2021-31889HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2021-40148HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2022-20012MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20015MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20017MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20018MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20019MEDIUMN/AN/AN/AJan 2022N/ACVE-2022-20023MEDIUMBLUETOOTHN/AN/AJan 2022N/ACVE-2022-20024HIGHN/AN/AN/AFeb 2022Feb 2022356 of 417 row(s) shown.Rows per pagePage 1 of 36Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to v",https://www.chipsets.org/devices/326,True,"In seninf driver, there is a possible information disclosure due to uninitialized data. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05863018; Issue ID: ALPS05863018.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice minor glitches in camera-related apps due to the seninf driver issue, such as brief freezes or lag when opening the camera.
- Occasional slowdowns in device performance when accessing media files or using apps that require camera access.

#### **Moderate:"
CVE-2022-20019,"MWAREN/AApr 2022Apr 2022CVE-2021-31889HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2021-40148HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2022-20012MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20015MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20017MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20018MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20019MEDIUMN/AN/AN/AJan 2022N/ACVE-2022-20023MEDIUMBLUETOOTHN/AN/AJan 2022N/ACVE-2022-20024HIGHN/AN/AN/AFeb 2022Feb 2022356 of 417 row(s) shown.Rows per pagePage 1 of 36Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases",https://www.chipsets.org/devices/326,True,"In libMtkOmxGsmDec, there is a possible information disclosure due to an incorrect bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS05917620; Issue ID: ALPS05917620.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice unusual battery usage analytics indicating apps accessing data unexpectedly.
- Minor delays in app performance when accessing or processing data stored on the device.

#### **Moderate:**
- Users experience unexpected app behavior, such as apps accessing personal data without explicit permission.
-"
CVE-2022-20021,"GHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2021-31889HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2021-40148HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2022-20012MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20015MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20018MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20019MEDIUMN/AN/AN/AJan 2022N/ACVE-2022-20021MEDIUMBLUETOOTHN/AN/AJan 2022N/ACVE-2022-20022MEDIUMBLUETOOTHN/AN/AJan 2022N/ACVE-2022-20023MEDIUMBLUETOOTHN/AN/AJan 2022N/A222 of 278 row(s) shown.Rows per pagePage 1 of 23Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure",https://www.chipsets.org/devices/334,True,"In Bluetooth, there is a possible application crash due to bluetooth does not properly handle the reception of multiple LMP_host_connection_req. This could lead to remote denial of service of bluetooth with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS06198513; Issue ID: ALPS06198513.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Bluetooth audio devices (e.g., headphones, speakers) experience brief interruptions or stuttering during playback.
- Users notice slight delays when connecting Bluetooth devices, such as smartwatches or fitness trackers.

#### **Moderate:**
- Bluetooth connections with devices such as car"
CVE-2022-20022,"31889HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2021-40148HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2022-20012MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20015MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20018MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20019MEDIUMN/AN/AN/AJan 2022N/ACVE-2022-20021MEDIUMBLUETOOTHN/AN/AJan 2022N/ACVE-2022-20022MEDIUMBLUETOOTHN/AN/AJan 2022N/ACVE-2022-20023MEDIUMBLUETOOTHN/AN/AJan 2022N/A222 of 278 row(s) shown.Rows per pagePage 1 of 23Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacceptable,",https://www.chipsets.org/devices/334,True,"In Bluetooth, there is a possible link disconnection due to bluetooth does not properly handle a connection attempt from a host with the same BD address as the currently connected BT host. This could lead to remote denial of service of bluetooth with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS06198578; Issue ID: ALPS06198578.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Bluetooth audio devices (e.g., headphones, speakers) occasionally disconnect and reconnect without user intervention.
- Users notice minor delays in audio playback when streaming music over Bluetooth.

#### **Moderate:**
- Bluetooth connections to smartwatches or fitness trackers intermittently drop,"
