cve_id,description,source,is_cellular_related
CVE-2024-20873,"Chipsets.orgChipsets.orgChipsets.orgDevices Chipsets Vulnerabilities ChipsetSAMSUNG LSI Exynos 850Also known as S5E3830StatisticsReleased (est):April 20204 years agoVulnerabilities:152Devices:45VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2024-20873MEDIUMN/AOSNov 28, 2023Jun 2024N/ACVE-2023-43122MEDIUMBOOTFIRMWAREJul 27, 2023Dec 2023N/ACVE-2023-41111HIGHCELLULARFIRMWAREMar 31, 2023Nov 2023N/ACVE-2023-41112HIGHCELLULARFIRMWAREMar 31, 2023Nov 2023N/ACVE-2023-37367MEDIUMCELLULARFIRMWAREApr 27, 2023Sep 2023N/ACVE-2023-37368MEDIUMCELLULARFIRMWAREApr 27, 2023Sep 2023N/ACVE-2023-37377LOWN/AOSMay 25, 2023Sep 2023N/ACVE-2023-36481MEDIUMCELLULARFIRMWAREApr 12, 2023Aug 2023N/ACVE-2023-37366MEDIUMN/AN/AApr 27, 2023Aug 2023N/ACVE-2023-30648MEDIUMN/AN/AApr 1, 2023Jul 2023N/A152 of 152 row(s) shown.Rows per pagePage 1 of 16Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateSamsung Galaxy A12 N",https://www.chipsets.org/chipsets/1,True
CVE-2024-21468,"2024Nov 2024Nov 2024CVE-2024-33042HIGHN/AOSN/ASep 2024Sep 2024CVE-2024-33043MEDIUMN/AOSN/ASep 2024Sep 2024CVE-2024-33052HIGHN/AOSN/ASep 2024Sep 2024CVE-2024-23353HIGHCELLULARN/AN/AAug 2024N/ACVE-2023-43551CRITICALCELLULARN/AN/AJun 2024N/ACVE-2018-5383HIGHBLUETOOTHFIRMWAREJan 18, 2018Apr 2024Aug 2018CVE-2024-21468HIGHGPUOSSep 8, 2023Apr 2024Apr 2024667 of 667 row(s) shown.Rows per pagePage 1 of 67Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateAsus Zenwatch 3 WI503QAsus Zenwatch 3 WI503QASUSDec 1, 2016Oppo WatchOppo WatchOPPOMar 24, 2020ZTE QuartzZTE QuartzZTEApr 1, 2017Huawei Watch 2 2018Huawei Watch 2 2018HUAWEIMay 1, 2018Huawei Watch 2 ProHuawei Watch 2 ProHUAWEINov 1, 2017Huawei Watch 2 ClassicHuawei Watch 2 ClassicHUAWEIMay 1, 2017Huawei Watch 2Huawei Watch 2HUAWEIApr 1, 20177 of 7 row(s) shown.Rows per pagePage 1 of 1Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website",https://www.chipsets.org/chipsets/433,True
CVE-2024-23353,"y manufacturerPublished by AOSPCVE-2024-43052HIGHGPUN/AN/ADec 2024N/ACVE-2024-38422HIGHAUDIOOSApr 3, 2024Nov 2024Nov 2024CVE-2024-38423HIGHGPUOSApr 25, 2024Nov 2024Nov 2024CVE-2024-33042HIGHN/AOSN/ASep 2024Sep 2024CVE-2024-33043MEDIUMN/AOSN/ASep 2024Sep 2024CVE-2024-33052HIGHN/AOSN/ASep 2024Sep 2024CVE-2024-23353HIGHCELLULARN/AN/AAug 2024N/ACVE-2023-43551CRITICALCELLULARN/AN/AJun 2024N/ACVE-2018-5383HIGHBLUETOOTHFIRMWAREJan 18, 2018Apr 2024Aug 2018CVE-2024-21468HIGHGPUOSSep 8, 2023Apr 2024Apr 2024667 of 667 row(s) shown.Rows per pagePage 1 of 67Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateAsus Zenwatch 3 WI503QAsus Zenwatch 3 WI503QASUSDec 1, 2016Oppo WatchOppo WatchOPPOMar 24, 2020ZTE QuartzZTE QuartzZTEApr 1, 2017Huawei Watch 2 2018Huawei Watch 2 2018HUAWEIMay 1, 2018Huawei Watch 2 ProHuawei Watch 2 ProHUAWEINov 1, 2017Huawei Watch 2 ClassicHuawei Watch 2 ClassicHUAWEIMay 1, 2017Huawei Watch 2Huawei Watch 2HUAWEIApr 1, 20177 of 7 row(",https://www.chipsets.org/chipsets/433,True
CVE-2024-23362," 3, 2024Mar 2025N/ACVE-2024-53027HIGHWIFIOSN/AMar 2025Mar 2025CVE-2024-33067MEDIUMAUDIOOSFeb 9, 2024Jan 2025N/ACVE-2024-33056HIGHIPCN/AN/ADec 2024N/ACVE-2024-38422HIGHAUDIOOSApr 3, 2024Nov 2024Nov 2024CVE-2024-38423HIGHGPUOSApr 25, 2024Nov 2024Nov 2024CVE-2024-23379MEDIUMN/AOSNov 19, 2023Oct 2024N/ACVE-2024-23362HIGHTRUSTN/AN/ASep 2024N/ACVE-2024-33016MEDIUMN/AN/AN/ASep 2024N/ACVE-2024-33042HIGHN/AOSN/ASep 2024Sep 2024519 of 519 row(s) shown.Rows per pagePage 1 of 52Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateGoogle Pixel 2Google Pixel 2GOOGLEOct 17, 2017Google Pixel 2 XLGoogle Pixel 2 XLGOOGLEOct 17, 2017HTC U11+U11 plusHTCNov 22, 2017HTC U11+htc_2q4d100HTCNov 22, 2017HTC U11U11HTCJun 10, 2017HTC U11HTV33HTCJun 10, 2017HTC U112PZC100HTCJun 10, 2017HTC U112PZC5HTCJun 10, 2017HTC U11601HTHTCJun 10, 2017Sharp Aquos VSH-C02SHARPNov 1, 201987 of 87 row(s) shown.Rows per pagePage 1 of 9Go to first pageGo to previous pageGo to next pageGo to",https://www.chipsets.org/chipsets/416,True
CVE-2024-23379,"d by AOSPCVE-2024-38426MEDIUMCELLULARFIRMWAREJan 3, 2024Mar 2025N/ACVE-2024-53027HIGHWIFIOSN/AMar 2025Mar 2025CVE-2024-33067MEDIUMAUDIOOSFeb 9, 2024Jan 2025N/ACVE-2024-33056HIGHIPCN/AN/ADec 2024N/ACVE-2024-38422HIGHAUDIOOSApr 3, 2024Nov 2024Nov 2024CVE-2024-38423HIGHGPUOSApr 25, 2024Nov 2024Nov 2024CVE-2024-23379MEDIUMN/AOSNov 19, 2023Oct 2024N/ACVE-2024-23362HIGHTRUSTN/AN/ASep 2024N/ACVE-2024-33016MEDIUMN/AN/AN/ASep 2024N/ACVE-2024-33042HIGHN/AOSN/ASep 2024Sep 2024519 of 519 row(s) shown.Rows per pagePage 1 of 52Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateGoogle Pixel 2Google Pixel 2GOOGLEOct 17, 2017Google Pixel 2 XLGoogle Pixel 2 XLGOOGLEOct 17, 2017HTC U11+U11 plusHTCNov 22, 2017HTC U11+htc_2q4d100HTCNov 22, 2017HTC U11U11HTCJun 10, 2017HTC U11HTV33HTCJun 10, 2017HTC U112PZC100HTCJun 10, 2017HTC U112PZC5HTCJun 10, 2017HTC U11601HTHTCJun 10, 2017Sharp Aquos VSH-C02SHARPNov 1, 201987 of 87 row(s) shown.Rows per pagePage 1 of 9Go to f",https://www.chipsets.org/chipsets/416,True
CVE-2024-33016,"IOSN/AMar 2025Mar 2025CVE-2024-33067MEDIUMAUDIOOSFeb 9, 2024Jan 2025N/ACVE-2024-33056HIGHIPCN/AN/ADec 2024N/ACVE-2024-38422HIGHAUDIOOSApr 3, 2024Nov 2024Nov 2024CVE-2024-38423HIGHGPUOSApr 25, 2024Nov 2024Nov 2024CVE-2024-23379MEDIUMN/AOSNov 19, 2023Oct 2024N/ACVE-2024-23362HIGHTRUSTN/AN/ASep 2024N/ACVE-2024-33016MEDIUMN/AN/AN/ASep 2024N/ACVE-2024-33042HIGHN/AOSN/ASep 2024Sep 2024519 of 519 row(s) shown.Rows per pagePage 1 of 52Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateGoogle Pixel 2Google Pixel 2GOOGLEOct 17, 2017Google Pixel 2 XLGoogle Pixel 2 XLGOOGLEOct 17, 2017HTC U11+U11 plusHTCNov 22, 2017HTC U11+htc_2q4d100HTCNov 22, 2017HTC U11U11HTCJun 10, 2017HTC U11HTV33HTCJun 10, 2017HTC U112PZC100HTCJun 10, 2017HTC U112PZC5HTCJun 10, 2017HTC U11601HTHTCJun 10, 2017Sharp Aquos VSH-C02SHARPNov 1, 201987 of 87 row(s) shown.Rows per pagePage 1 of 9Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe inf",https://www.chipsets.org/chipsets/416,True
CVE-2024-33042,"Mar 2025CVE-2024-53030HIGHN/AOSN/AMar 2025N/ACVE-2024-38416MEDIUMAUDIOOSMar 11, 2024Feb 2025N/ACVE-2024-33067MEDIUMAUDIOOSFeb 9, 2024Jan 2025N/ACVE-2024-45555HIGHBOOTFIRMWAREJun 11, 2023Jan 2025N/ACVE-2024-38422HIGHAUDIOOSApr 3, 2024Nov 2024Nov 2024CVE-2024-38423HIGHGPUOSApr 25, 2024Nov 2024Nov 2024CVE-2024-33042HIGHN/AOSN/ASep 2024Sep 2024CVE-2024-33043MEDIUMN/AOSN/ASep 2024Sep 2024748 of 748 row(s) shown.Rows per pagePage 1 of 75Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateNo results.0 of 0 row(s) shown.Rows per pagePage 1 of 0Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information",https://www.chipsets.org/chipsets/437,True
CVE-2024-33043,"N/ACVE-2024-38416MEDIUMAUDIOOSMar 11, 2024Feb 2025N/ACVE-2024-33067MEDIUMAUDIOOSFeb 9, 2024Jan 2025N/ACVE-2024-45555HIGHBOOTFIRMWAREJun 11, 2023Jan 2025N/ACVE-2024-38422HIGHAUDIOOSApr 3, 2024Nov 2024Nov 2024CVE-2024-38423HIGHGPUOSApr 25, 2024Nov 2024Nov 2024CVE-2024-33042HIGHN/AOSN/ASep 2024Sep 2024CVE-2024-33043MEDIUMN/AOSN/ASep 2024Sep 2024748 of 748 row(s) shown.Rows per pagePage 1 of 75Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateNo results.0 of 0 row(s) shown.Rows per pagePage 1 of 0Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particul",https://www.chipsets.org/chipsets/437,True
CVE-2024-33052,"rityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2024-43052HIGHGPUN/AN/ADec 2024N/ACVE-2024-38422HIGHAUDIOOSApr 3, 2024Nov 2024Nov 2024CVE-2024-38423HIGHGPUOSApr 25, 2024Nov 2024Nov 2024CVE-2024-33042HIGHN/AOSN/ASep 2024Sep 2024CVE-2024-33043MEDIUMN/AOSN/ASep 2024Sep 2024CVE-2024-33052HIGHN/AOSN/ASep 2024Sep 2024CVE-2024-23353HIGHCELLULARN/AN/AAug 2024N/ACVE-2023-43551CRITICALCELLULARN/AN/AJun 2024N/ACVE-2018-5383HIGHBLUETOOTHFIRMWAREJan 18, 2018Apr 2024Aug 2018CVE-2024-21468HIGHGPUOSSep 8, 2023Apr 2024Apr 2024667 of 667 row(s) shown.Rows per pagePage 1 of 67Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateAsus Zenwatch 3 WI503QAsus Zenwatch 3 WI503QASUSDec 1, 2016Oppo WatchOppo WatchOPPOMar 24, 2020ZTE QuartzZTE QuartzZTEApr 1, 2017Huawei Watch 2 2018Huawei Watch 2 2018HUAWEIMay 1, 2018Huawei Watch 2 ProHuawei Watch 2 ProHUAWEINov 1, 2017Huawei Watch 2 ClassicHuawei Watch 2 ClassicHUAWEIMay 1, 2017Huawei Watch 2",https://www.chipsets.org/chipsets/433,True
CVE-2024-33056,"(est):April 20186 years agoVulnerabilities:519Devices:87VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2024-38426MEDIUMCELLULARFIRMWAREJan 3, 2024Mar 2025N/ACVE-2024-53027HIGHWIFIOSN/AMar 2025Mar 2025CVE-2024-33067MEDIUMAUDIOOSFeb 9, 2024Jan 2025N/ACVE-2024-33056HIGHIPCN/AN/ADec 2024N/ACVE-2024-38422HIGHAUDIOOSApr 3, 2024Nov 2024Nov 2024CVE-2024-38423HIGHGPUOSApr 25, 2024Nov 2024Nov 2024CVE-2024-23379MEDIUMN/AOSNov 19, 2023Oct 2024N/ACVE-2024-23362HIGHTRUSTN/AN/ASep 2024N/ACVE-2024-33016MEDIUMN/AN/AN/ASep 2024N/ACVE-2024-33042HIGHN/AOSN/ASep 2024Sep 2024519 of 519 row(s) shown.Rows per pagePage 1 of 52Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateGoogle Pixel 2Google Pixel 2GOOGLEOct 17, 2017Google Pixel 2 XLGoogle Pixel 2 XLGOOGLEOct 17, 2017HTC U11+U11 plusHTCNov 22, 2017HTC U11+htc_2q4d100HTCNov 22, 2017HTC U11U11HTCJun 10, 2017HTC U11HTV33HTCJun 10, 2017HTC U112PZC100HTCJun 10, 2017H",https://www.chipsets.org/chipsets/416,True
CVE-2024-33067,"ities:748Devices:0VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2024-38426MEDIUMCELLULARFIRMWAREJan 3, 2024Mar 2025N/ACVE-2024-53027HIGHWIFIOSN/AMar 2025Mar 2025CVE-2024-53030HIGHN/AOSN/AMar 2025N/ACVE-2024-38416MEDIUMAUDIOOSMar 11, 2024Feb 2025N/ACVE-2024-33067MEDIUMAUDIOOSFeb 9, 2024Jan 2025N/ACVE-2024-45555HIGHBOOTFIRMWAREJun 11, 2023Jan 2025N/ACVE-2024-38422HIGHAUDIOOSApr 3, 2024Nov 2024Nov 2024CVE-2024-38423HIGHGPUOSApr 25, 2024Nov 2024Nov 2024CVE-2024-33042HIGHN/AOSN/ASep 2024Sep 2024CVE-2024-33043MEDIUMN/AOSN/ASep 2024Sep 2024748 of 748 row(s) shown.Rows per pagePage 1 of 75Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateNo results.0 of 0 row(s) shown.Rows per pagePage 1 of 0Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure tren",https://www.chipsets.org/chipsets/437,True
CVE-2024-38404,"Chipsets.orgChipsets | Chipsets.orgChipsets.orgDevices Chipsets Vulnerabilities VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20147MEDIUMBLUETOOTHN/AN/AFeb 2025N/ACVE-2024-38404HIGHCELLULARFIRMWAREN/AFeb 2025N/ACVE-2024-38411MEDIUMVISIONOSMar 22, 2024Feb 2025N/ACVE-2024-38412MEDIUMVISIONOSMar 23, 2024Feb 2025N/ACVE-2024-38413MEDIUMVISIONOSAug 23, 2023Feb 2025N/ACVE-2024-38414MEDIUMVISIONOSMar 21, 2024Feb 2025N/ACVE-2024-38416MEDIUMAUDIOOSMar 11, 2024Feb 2025N/ACVE-2024-38417MEDIUMN/AOSMar 13, 2024Feb 2025N/A4007 of 4007 row(s) shown.Rows per pagePage 1 of 401Go to first pageGo to previous pageGo to next pageGo to last pageFor more information and a detailed analysis of the data presented on this website, please see our paper, to be presented at NDSS'25.Contact usData privacy policyImprint",https://www.chipsets.org/vulnerabilities,True
CVE-2024-38411,"Chipsets.orgChipsets | Chipsets.orgChipsets.orgDevices Chipsets Vulnerabilities VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20147MEDIUMBLUETOOTHN/AN/AFeb 2025N/ACVE-2024-38404HIGHCELLULARFIRMWAREN/AFeb 2025N/ACVE-2024-38411MEDIUMVISIONOSMar 22, 2024Feb 2025N/ACVE-2024-38412MEDIUMVISIONOSMar 23, 2024Feb 2025N/ACVE-2024-38413MEDIUMVISIONOSAug 23, 2023Feb 2025N/ACVE-2024-38414MEDIUMVISIONOSMar 21, 2024Feb 2025N/ACVE-2024-38416MEDIUMAUDIOOSMar 11, 2024Feb 2025N/ACVE-2024-38417MEDIUMN/AOSMar 13, 2024Feb 2025N/A4007 of 4007 row(s) shown.Rows per pagePage 1 of 401Go to first pageGo to previous pageGo to next pageGo to last pageFor more information and a detailed analysis of the data presented on this website, please see our paper, to be presented at NDSS'25.Contact usData privacy policyImprint",https://www.chipsets.org/vulnerabilities,True
CVE-2024-38412,"Chipsets.orgChipsets | Chipsets.orgChipsets.orgDevices Chipsets Vulnerabilities VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20147MEDIUMBLUETOOTHN/AN/AFeb 2025N/ACVE-2024-38404HIGHCELLULARFIRMWAREN/AFeb 2025N/ACVE-2024-38411MEDIUMVISIONOSMar 22, 2024Feb 2025N/ACVE-2024-38412MEDIUMVISIONOSMar 23, 2024Feb 2025N/ACVE-2024-38413MEDIUMVISIONOSAug 23, 2023Feb 2025N/ACVE-2024-38414MEDIUMVISIONOSMar 21, 2024Feb 2025N/ACVE-2024-38416MEDIUMAUDIOOSMar 11, 2024Feb 2025N/ACVE-2024-38417MEDIUMN/AOSMar 13, 2024Feb 2025N/A4007 of 4007 row(s) shown.Rows per pagePage 1 of 401Go to first pageGo to previous pageGo to next pageGo to last pageFor more information and a detailed analysis of the data presented on this website, please see our paper, to be presented at NDSS'25.Contact usData privacy policyImprint",https://www.chipsets.org/vulnerabilities,True
CVE-2024-38413,"Chipsets.orgChipsets | Chipsets.orgChipsets.orgDevices Chipsets Vulnerabilities VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20147MEDIUMBLUETOOTHN/AN/AFeb 2025N/ACVE-2024-38404HIGHCELLULARFIRMWAREN/AFeb 2025N/ACVE-2024-38411MEDIUMVISIONOSMar 22, 2024Feb 2025N/ACVE-2024-38412MEDIUMVISIONOSMar 23, 2024Feb 2025N/ACVE-2024-38413MEDIUMVISIONOSAug 23, 2023Feb 2025N/ACVE-2024-38414MEDIUMVISIONOSMar 21, 2024Feb 2025N/ACVE-2024-38416MEDIUMAUDIOOSMar 11, 2024Feb 2025N/ACVE-2024-38417MEDIUMN/AOSMar 13, 2024Feb 2025N/A4007 of 4007 row(s) shown.Rows per pagePage 1 of 401Go to first pageGo to previous pageGo to next pageGo to last pageFor more information and a detailed analysis of the data presented on this website, please see our paper, to be presented at NDSS'25.Contact usData privacy policyImprint",https://www.chipsets.org/vulnerabilities,True
CVE-2024-38414,"Chipsets.orgChipsets | Chipsets.orgChipsets.orgDevices Chipsets Vulnerabilities VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20147MEDIUMBLUETOOTHN/AN/AFeb 2025N/ACVE-2024-38404HIGHCELLULARFIRMWAREN/AFeb 2025N/ACVE-2024-38411MEDIUMVISIONOSMar 22, 2024Feb 2025N/ACVE-2024-38412MEDIUMVISIONOSMar 23, 2024Feb 2025N/ACVE-2024-38413MEDIUMVISIONOSAug 23, 2023Feb 2025N/ACVE-2024-38414MEDIUMVISIONOSMar 21, 2024Feb 2025N/ACVE-2024-38416MEDIUMAUDIOOSMar 11, 2024Feb 2025N/ACVE-2024-38417MEDIUMN/AOSMar 13, 2024Feb 2025N/A4007 of 4007 row(s) shown.Rows per pagePage 1 of 401Go to first pageGo to previous pageGo to next pageGo to last pageFor more information and a detailed analysis of the data presented on this website, please see our paper, to be presented at NDSS'25.Contact usData privacy policyImprint",https://www.chipsets.org/vulnerabilities,True
CVE-2024-38416,"Chipsets.orgChipsets | Chipsets.orgChipsets.orgDevices Chipsets Vulnerabilities VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20147MEDIUMBLUETOOTHN/AN/AFeb 2025N/ACVE-2024-38404HIGHCELLULARFIRMWAREN/AFeb 2025N/ACVE-2024-38411MEDIUMVISIONOSMar 22, 2024Feb 2025N/ACVE-2024-38412MEDIUMVISIONOSMar 23, 2024Feb 2025N/ACVE-2024-38413MEDIUMVISIONOSAug 23, 2023Feb 2025N/ACVE-2024-38414MEDIUMVISIONOSMar 21, 2024Feb 2025N/ACVE-2024-38416MEDIUMAUDIOOSMar 11, 2024Feb 2025N/ACVE-2024-38417MEDIUMN/AOSMar 13, 2024Feb 2025N/A4007 of 4007 row(s) shown.Rows per pagePage 1 of 401Go to first pageGo to previous pageGo to next pageGo to last pageFor more information and a detailed analysis of the data presented on this website, please see our paper, to be presented at NDSS'25.Contact usData privacy policyImprint",https://www.chipsets.org/vulnerabilities,True
CVE-2024-38417,"Chipsets.orgChipsets | Chipsets.orgChipsets.orgDevices Chipsets Vulnerabilities VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2024-20141HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20142HIGHN/AN/AN/AFeb 2025Feb 2025CVE-2024-20147MEDIUMBLUETOOTHN/AN/AFeb 2025N/ACVE-2024-38404HIGHCELLULARFIRMWAREN/AFeb 2025N/ACVE-2024-38411MEDIUMVISIONOSMar 22, 2024Feb 2025N/ACVE-2024-38412MEDIUMVISIONOSMar 23, 2024Feb 2025N/ACVE-2024-38413MEDIUMVISIONOSAug 23, 2023Feb 2025N/ACVE-2024-38414MEDIUMVISIONOSMar 21, 2024Feb 2025N/ACVE-2024-38416MEDIUMAUDIOOSMar 11, 2024Feb 2025N/ACVE-2024-38417MEDIUMN/AOSMar 13, 2024Feb 2025N/A4007 of 4007 row(s) shown.Rows per pagePage 1 of 401Go to first pageGo to previous pageGo to next pageGo to last pageFor more information and a detailed analysis of the data presented on this website, please see our paper, to be presented at NDSS'25.Contact usData privacy policyImprint",https://www.chipsets.org/vulnerabilities,True
CVE-2024-38422,"ed by AOSPCVE-2024-38426MEDIUMCELLULARFIRMWAREJan 3, 2024Mar 2025N/ACVE-2024-53027HIGHWIFIOSN/AMar 2025Mar 2025CVE-2024-53030HIGHN/AOSN/AMar 2025N/ACVE-2024-38416MEDIUMAUDIOOSMar 11, 2024Feb 2025N/ACVE-2024-33067MEDIUMAUDIOOSFeb 9, 2024Jan 2025N/ACVE-2024-45555HIGHBOOTFIRMWAREJun 11, 2023Jan 2025N/ACVE-2024-38422HIGHAUDIOOSApr 3, 2024Nov 2024Nov 2024CVE-2024-38423HIGHGPUOSApr 25, 2024Nov 2024Nov 2024CVE-2024-33042HIGHN/AOSN/ASep 2024Sep 2024CVE-2024-33043MEDIUMN/AOSN/ASep 2024Sep 2024748 of 748 row(s) shown.Rows per pagePage 1 of 75Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateNo results.0 of 0 row(s) shown.Rows per pagePage 1 of 0Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consisten",https://www.chipsets.org/chipsets/437,True
CVE-2024-38423," 2024Mar 2025N/ACVE-2024-53027HIGHWIFIOSN/AMar 2025Mar 2025CVE-2024-53030HIGHN/AOSN/AMar 2025N/ACVE-2024-38416MEDIUMAUDIOOSMar 11, 2024Feb 2025N/ACVE-2024-33067MEDIUMAUDIOOSFeb 9, 2024Jan 2025N/ACVE-2024-45555HIGHBOOTFIRMWAREJun 11, 2023Jan 2025N/ACVE-2024-38422HIGHAUDIOOSApr 3, 2024Nov 2024Nov 2024CVE-2024-38423HIGHGPUOSApr 25, 2024Nov 2024Nov 2024CVE-2024-33042HIGHN/AOSN/ASep 2024Sep 2024CVE-2024-33043MEDIUMN/AOSN/ASep 2024Sep 2024748 of 748 row(s) shown.Rows per pagePage 1 of 75Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateNo results.0 of 0 row(s) shown.Rows per pagePage 1 of 0Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, thi",https://www.chipsets.org/chipsets/437,True
CVE-2024-38426,"Chipsets.orgChipsets.orgChipsets.orgDevices Chipsets Vulnerabilities ChipsetQualcomm SDM429wAlso known as Wear 4100 and 4100+StatisticsReleased (est):April 20204 years agoVulnerabilities:435Devices:0VulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2024-38426MEDIUMCELLULARFIRMWAREJan 3, 2024Mar 2025N/ACVE-2024-43055HIGHVISIONOSApr 17, 2024Mar 2025N/ACVE-2024-43056MEDIUMVIRTUALIZATIONOSApr 19, 2024Mar 2025N/ACVE-2024-43057HIGHIPCOSApr 3, 2024Mar 2025N/ACVE-2024-43059HIGHN/AOSMar 31, 2024Mar 2025N/ACVE-2024-43060HIGHAUDIOOSMar 31, 2024Mar 2025N/ACVE-2024-43061HIGHAUDIOOSMar 31, 2024Mar 2025N/ACVE-2024-43062HIGHVISIONOSMar 5, 2024Mar 2025N/ACVE-2024-45580HIGHN/AOSN/AMar 2025N/ACVE-2024-49836HIGHVISIONOSN/AMar 2025Mar 2025435 of 435 row(s) shown.Rows per pagePage 1 of 44Go to first pageGo to previous pageGo to next pageGo to last pageDevicesNameCode nameManufacturerRelease DateNo results.0 of 0 row(s) shown.Rows per pagePage 1 of 0Go to first pageGo",https://www.chipsets.org/chipsets/434,True
